INSTNM,INSTURL,SAT_AVG,ADM_RATE,IS_PUBLIC,IS_CITY
College of the Sequoias,https://www.cos.edu/,NA,NA,1,1
Shasta Bible College and Graduate School,www.shasta.edu/,NA,1,0,1
Shasta College,https://www.shastacollege.edu/,NA,NA,1,1
Sierra College,https://www.sierracollege.edu/,NA,NA,1,1
Sierra College of Beauty,sierrabeautycollege.net/blog3/,NA,NA,0,1
Trinity Law School,https://www.tiu.edu/law,NA,NA,0,1
Simpson University,www.simpsonu.edu/,NA,0.9903,0,1
College of the Siskiyous,www.siskiyous.edu/,NA,NA,1,0
Charles A Jones Career and Education Center,www.caj.scusd.edu/,NA,NA,1,1
Skyline College,skylinecollege.edu/,NA,NA,1,1
San Bernardino Valley College,www.valleycollege.edu/,NA,NA,1,1
Saint Mary's College of California,https://www.stmarys-ca.edu/,NA,0.8858,0,1
Solano Community College,welcome.solano.edu/,NA,NA,1,1
Sonoma State University,https://sonoma.edu/,NA,0.9473,1,1
South Baylo University,www.southbaylo.edu/,NA,NA,0,1
South Coast College,www.southcoastcollege.edu/,NA,NA,0,1
Vanguard University of Southern California,https://www.vanguard.edu/,NA,0.647,0,1
Concorde Career College-Garden Grove,https://www.concorde.edu/campus/garden-grove-california,NA,0.9593,0,1
Southwestern College,https://www.swccd.edu/,NA,NA,1,1
Starr King School for the Ministry,https://www.sksm.edu/,NA,NA,0,1
Marshall B Ketchum University,www.ketchum.edu/,NA,NA,0,1
Southern California Institute of Architecture,www.sciarc.edu/,NA,0.8267,0,1
University of Southern California,www.usc.edu/,1501,0.1002,0,1
Southwestern Law School,https://www.swlaw.edu/,NA,NA,0,1
Taft College,www.taftcollege.edu/,NA,NA,1,0
Claremont School of Theology,www.cst.edu/,NA,NA,0,1
Thomas Aquinas College,https://thomasaquinas.edu/,1277,0.7871,0,0
Epic Bible College & Graduate School,epic.edu/,NA,NA,0,1
UEI College-Huntington Park,https://www.uei.edu/,NA,NA,0,1
Concorde Career College-San Bernardino,https://www.concorde.edu/campus/san-bernardino-california,NA,0.981,0,1
Concorde Career College-North Hollywood,https://www.concorde.edu/campus/north-hollywood-california,NA,0.9902,0,1
Ventura College,www.venturacollege.edu/,NA,NA,1,1
The Colleges of Law at Ventura,https://www.collegesoflaw.edu/,NA,NA,0,1
Bridges Beauty College,www.bridgesbeautycollege.com/,NA,NA,0,1
Victor Valley College,www.vvc.edu/,NA,NA,1,1
Berkeley City College,www.berkeleycitycollege.edu/,NA,NA,1,1
Walden University,www.waldenu.edu/,NA,NA,0,1
Waynes College of Beauty,www.waynescollegeofbeauty.com/,NA,NA,0,1
Coalinga College,https://www.westhillscollege.com/coalinga/,NA,NA,1,0
West Los Angeles College,www.wlac.edu/,NA,NA,1,1
West Valley College,www.westvalley.edu/,NA,NA,1,1
Carrington College-Sacramento,https://carrington.edu/,NA,NA,0,1
Westminster Theological Seminary in California,www.wscal.edu/,NA,NA,0,1
Westmont College,www.westmont.edu/,1367,0.7986,0,1
Whittier College,www.whittier.edu/,NA,0.8538,0,1
Woodbury University,https://woodbury.edu/,NA,0.7287,0,1
The Wright Institute,www.wi.edu/,NA,NA,0,1
Thomas Jefferson School of Law,www.tjsl.edu/,NA,NA,0,1
Yeshiva Ohr Elchonon Chabad West Coast Talmudical Seminary,www.yoec.edu/,NA,0.6168,0,1
Yuba College,https://yc.yccd.edu/,NA,NA,1,1
Adams State University,www.adams.edu/,NA,NA,1,0
Aims Community College,www.aims.edu/,NA,NA,1,1
Arapahoe Community College,www.arapahoe.edu/,NA,NA,1,1
Bel-Rea Institute of Animal Technology,www.belrea.edu/,NA,0.5942,0,1
University of Colorado Denver/Anschutz Medical Campus,www.ucdenver.edu/,1119,0.7781,1,1
University of Colorado Colorado Springs,https://www.uccs.edu/,1140,0.9657,1,1
Spartan College of Aeronautics and Technology,www.spartan.edu/,NA,NA,0,1
University of Colorado Boulder,www.colorado.edu/,1353,0.8328,1,1
Colorado Christian University,https://www.ccu.edu/,NA,NA,0,1
Colorado College,www.coloradocollege.edu/,1445,0.2003,0,1
Concorde Career College-Aurora,https://www.concorde.edu/campus/aurora-colorado,NA,1,0,1
Colorado Mountain College,coloradomtn.edu/,NA,NA,1,0
Colorado Northwestern Community College,www.cncc.edu/,NA,NA,1,0
Colorado School of Mines,www.mines.edu/,1403,0.5971,1,1
Colorado School of Trades,https://schooloftrades.edu/,NA,0.7692,0,1
Colorado State University-Fort Collins,colostate.edu/,NA,0.8959,1,1
Colorado Technical University-Colorado Springs,www.coloradotech.edu/Colorado-Springs,NA,NA,0,1
Community College of Aurora,https://www.ccaurora.edu/,NA,NA,1,1
Technical College of the Rockies,www.tcr.edu/,NA,NA,1,0
Community College of Denver,www.ccd.edu/,NA,NA,1,1
Lincoln College of Technology-Denver,www.lincolntech.edu/campus/denver-co,NA,NA,0,1
Denver Seminary,www.denverseminary.edu/,NA,NA,0,1
University of Denver,www.du.edu/,1344,0.7119,0,1
Emily Griffith Technical College,www.emilygriffith.edu/,NA,NA,1,1
Fort Lewis College,fortlewis.edu/,1084,0.932,1,0
Front Range Community College,https://www.frontrange.edu/,NA,NA,1,1
Iliff School of Theology,www.iliff.edu/,NA,NA,0,1
International Salon and Spa Academy,https://www.csbeautyschools.com/,NA,NA,0,1
Lamar Community College,https://www.lamarcc.edu/,NA,NA,1,0
Colorado Mesa University,www.coloradomesa.edu/,1070,0.8139,1,1
Metropolitan State University of Denver,www.msudenver.edu/,1014,0.9914,1,1
Morgan Community College,https://www.morgancc.edu/,NA,NA,1,0
Naropa University,https://www.naropa.edu/,NA,0.94,0,1
Nazarene Bible College,www.nbc.edu/,NA,NA,0,1
Northeastern Junior College,www.njc.edu/,NA,NA,1,0
University of Northern Colorado,https://www.unco.edu/,1077,0.8643,1,1
Otero College,www.otero.edu/,NA,NA,1,0
Pikes Peak State College,https://www.pikespeak.edu/,NA,NA,1,1
Pueblo Community College,www.pueblocc.edu/,NA,NA,1,1
Red Rocks Community College,www.rrcc.edu/,NA,NA,1,1
Regis University,https://www.regis.edu/,NA,0.8727,0,1
Rocky Mountain College of Art and Design,www.rmcad.edu/,NA,NA,0,1
Montessori Education Center of the Rockies,www.mecr.edu/,NA,0.8,0,1
Colorado State University Pueblo,https://www.csupueblo.edu/,1005,0.9984,1,1
Pickens Technical College,www.pickenstech.org/,NA,NA,1,1
Intellitec College-Colorado Springs,intellitec.edu/,NA,NA,0,1
Intellitec College-Grand Junction,intellitec.edu/,NA,NA,0,1
Trinidad State College,www.trinidadstate.edu/,NA,NA,1,0
United States Air Force Academy,www.usafa.edu/,1362,0.1393,1,0
Empire Beauty School-Thornton,www.empire.edu/,NA,NA,0,1
Western Colorado University,www.western.edu/,1130,0.9747,1,0
Albertus Magnus College,https://www.albertus.edu/,NA,0.6437,0,1
Bais Binyomin Academy,https://baisbinyominacademy.com/,NA,0.7879,0,1
University of Bridgeport,www.bridgeport.edu/,985,0.6431,0,1
Central Connecticut State University,www.ccsu.edu/,1091,0.7553,1,1
Charter Oak State College,https://www.charteroak.edu/,NA,NA,1,1
Cortiva Institute,www.cortiva.edu/,NA,NA,0,1
Connecticut College,www.conncoll.edu/,1412,0.3828,0,1
Porter & Chester Institute of Hamden,www.porterchester.edu/,NA,NA,0,1
University of Connecticut,uconn.edu/,1338,0.5395,1,0
Goodwin University,www.goodwin.edu/,NA,NA,0,1
Lincoln Technical Institute-East Windsor,www.lincolntech.edu/campus/east-windsor-ct,NA,NA,0,1
Eastern Connecticut State University,https://www.easternct.edu/,1200,0.8055,1,0
Fairfield University,fairfield.edu/,1323,0.4498,0,1
Paul Mitchell the School-North Haven,paulmitchell.edu/northhaven,NA,NA,0,1
Connecticut State Community College,https://ctstate.edu/,NA,NA,1,1
Rensselaer at Hartford,ewp.rpi.edu/index.html,NA,NA,0,1
American Institute-West Hartford,americaninstitute.edu/,NA,NA,0,1
Hartford International University for Religion and Peace,www.hartfordinternational.edu/,NA,NA,0,1
University of Hartford,www.hartford.edu/,1207,0.8301,0,1
Holy Apostles College and Seminary,www.holyapostles.edu/,NA,NA,0,1
Mitchell College,https://www.mitchell.edu/,NA,0.7336,0,1
Lincoln Technical Institute-New Britain,www.lincolntech.edu/campus/new-britain-ct,NA,NA,0,1
New England Tractor Trailer Training School of Connecticut,www.nettts.com/,NA,NA,0,0
University of New Haven,www.newhaven.edu/,1190,0.8055,0,1
Paier College,www.paier.edu/,NA,0.6154,0,1
Porter & Chester Institute,www.porterchester.edu/,NA,NA,0,1
Post University,www.post.edu/,NA,NA,0,1
Quinnipiac University,www.qu.edu/,1212,0.77,0,1
Sacred Heart University,https://www.sacredheart.edu/,NA,0.6768,0,1
University of Saint Joseph,https://www.usj.edu/,1100,0.7964,0,1
Southern Connecticut State University,www.southernct.edu/,NA,0.8112,1,1
Trinity College,https://www.trincoll.edu/,1396,0.3352,0,1
United States Coast Guard Academy,https://www.uscga.edu/,1290,0.2432,1,1
Wesleyan University,https://www.wesleyan.edu/,1513,0.171,0,1
Western Connecticut State University,https://www.wcsu.edu/,1044,0.8136,1,1
Yale University,https://www.yale.edu/,1534,0.045,0,1
Margaret H Rollins School of Nursing at Beebe Medical Center,www.beebehealthcare.org/school-nursing,NA,NA,0,0
Dawn Career Institute LLC,https://www.dawncareerinstitute.edu/,NA,NA,0,1
Delaware Technical Community College-Terry,https://www.dtcc.edu/,NA,NA,1,1
Delaware State University,www.desu.edu/,984,0.6167,1,1
University of Delaware,www.udel.edu/,1297,0.6511,1,1
Goldey-Beacom College,www.gbc.edu/,NA,0.7653,0,1
Schilling-Douglas School of Hair Design,schillingdouglas.edu/,NA,NA,0,1
Wilmington University,www.wilmu.edu/,NA,NA,0,1
American University,www.american.edu/,1392,0.4738,0,1
The Catholic University of America,https://www.catholic.edu/,NA,0.8384,0,1
University of the District of Columbia,www.udc.edu/,NA,NA,1,1
Pontifical Faculty of the Immaculate Conception at the Dominican House of Studies,www.dhs.edu/,NA,NA,0,1
Gallaudet University,www.gallaudet.edu/,857,0.6094,0,1
George Washington University,https://www.gwu.edu/,1433,0.4354,0,1
Georgetown University,www.georgetown.edu/,1494,0.1308,0,1
Howard University,www.howard.edu/,1205,0.3489,0,1
Strayer University-District of Columbia,www.strayer.edu/campus-locations/district-columbia/washington,NA,NA,0,1
National Conservatory of Dramatic Arts,www.theconservatory.org/,NA,NA,0,1
Trinity Washington University,www.trinitydc.edu/,NA,0.9919,0,1
Wesley Theological Seminary,www.wesleyseminary.edu/,NA,NA,0,1
Atlantic Technical College,www.atlantictechnicalcollege.edu/,NA,NA,1,1
Baptist University of Florida,www.buf.edu/,1045,0.641,0,0
Barry University,www.barry.edu/,NA,0.5907,0,1
Bethune-Cookman University,https://www.cookman.edu/,913,0.9985,0,1
Lynn University,https://www.lynn.edu/,1136,0.7395,0,1
North Florida Technical College,www.nftc.edu/,NA,NA,1,0
Eastern Florida State College,www.easternflorida.edu/,NA,NA,1,1
Broward College,www.broward.edu/,NA,NA,1,1
Albizu University-Miami,https://www.albizu.edu/,NA,1,0,1
College of Central Florida,www.cf.edu/,NA,NA,1,1
Johnson University Florida,johnsonu.edu/,940,0.2332,0,1
University of Central Florida,www.ucf.edu/,1277,0.3952,1,1
Charlotte Technical College,www.charlottetechcollege.net/ctc,NA,NA,1,1
Chipola College,https://www.chipola.edu/,NA,NA,1,0
Lorenzo Walker Technical College,lwtc.edu/,NA,NA,1,1
Daytona State College,www.daytonastate.edu/,NA,NA,1,1
South University-West Palm Beach,"www.southuniversity.edu/west-palm-beach#location=West Palm Beach, FL",NA,NA,0,1
Eckerd College,https://www.eckerd.edu/,1256,0.7869,0,1
Florida SouthWestern State College,https://www.fsw.edu/,NA,NA,1,1
Edward Waters University,www.ew.edu/,NA,0.8481,0,1
Embry-Riddle Aeronautical University-Daytona Beach,daytonabeach.erau.edu/,1256,0.6628,0,1
Florida Agricultural and Mechanical University,www.famu.edu/,1100,0.2112,1,1
Florida Atlantic University,www.fau.edu/,1119,0.7344,1,1
Florida State College at Jacksonville,www.fscj.edu/,NA,NA,1,1
Flagler College,https://www.flagler.edu/,1099,0.7809,0,1
Florida College,www.floridacollege.edu/,1068,0.6645,0,1
Concorde Career Institute-Jacksonville,https://www.concorde.edu/campus/jacksonville-florida,NA,0.9647,0,1
Concorde Career Institute-Miramar,https://www.concorde.edu/campus/miramar-florida,NA,0.9906,0,1
Concorde Career Institute-Tampa,https://www.concorde.edu/campus/tampa-florida,NA,0.9854,0,1
AdventHealth University,www.ahu.edu/,NA,NA,0,1
Florida Institute of Technology,https://www.fit.edu/,1213,0.6253,0,1
Florida International University,www.fiu.edu/,1154,0.5884,1,1
The College of the Florida Keys,https://www.cfk.edu/,NA,NA,1,0
Florida Memorial University,www.fmuniv.edu/,NA,0.7431,0,1
Florida Career College-Miami,https://www.floridacareercollege.edu/,NA,NA,0,1
Florida School of Massage,floridaschoolofmassage.com/,NA,NA,0,0
Florida Southern College,www.flsouthern.edu/,1263,0.5907,0,1
Florida State University,https://www.fsu.edu/,1323,0.2538,1,1
University of Florida,https://www.ufl.edu/,1397,0.2403,1,1
Fort Pierce Beauty Academy,fpbeauty.com/,NA,NA,0,1
Full Sail University,www.fullsail.edu/,NA,NA,0,1
George Stone Technical College,www.georgestonecollege.edu/,NA,NA,1,1
George T Baker Aviation Technical College,https://www.bakeraviationtechcollege.com/,NA,NA,1,1
Gulf Coast State College,https://gulfcoast.edu/,NA,NA,1,1
Key College,www.keycollege.edu/,NA,NA,0,1
Hillsborough Community College,https://www.hccfl.edu/,NA,NA,1,1
Hobe Sound Bible College,https://hsbc.edu/,NA,NA,0,1
Hollywood Institute of Beauty Careers,www.hi.edu/,NA,NA,0,1
Cortiva Institute,www.cortiva.com/,NA,NA,0,1
Indian River State College,www.irsc.edu/,NA,NA,1,1
International Academy,www.intl-academy.com/,NA,NA,0,1
Jacksonville University,https://www.ju.edu/index.php,1211,0.5729,0,1
Keiser University-Ft Lauderdale,www.keiseruniversity.edu/,NA,0.9742,0,1
La Belle Beauty School,labellebeauty.net/,NA,NA,0,1
Florida Gateway College,https://www.fgc.edu/,NA,NA,1,0
Lake Technical College,www.laketech.org/,NA,NA,1,1
Lake-Sumter State College,www.lssc.edu/,NA,NA,1,1
Fort Myers Technical College,www.fortmyerstech.edu/,NA,NA,1,1
Lively Technical College,www.livelytech.com/,NA,NA,1,1
Lindsey Hopkins Technical College,www.lindseyhopkins.edu/,NA,NA,1,1
Loraines Academy & Spa,www.genesiscareer.edu/loraines-academy-spa-st-petersburg-fl/,NA,NA,0,1
Luther Rice College & Seminary,www.lutherrice.edu/,NA,0.3429,0,1
State College of Florida-Manatee-Sarasota,www.scf.edu/,NA,NA,1,1
Manatee Technical College,www.manateetech.edu/,NA,NA,1,1
Traviss Technical College,www.traviss.edu/,NA,NA,1,0
Merryfield Academy,https://www.merryfield.edu/,NA,NA,0,1
Trinity International University-Florida,https://tiu.edu/florida/,NA,NA,0,1
Miami Lakes Educational Center and Technical College,https://miamilakes.edu/,NA,NA,1,1
Miami Dade College,www.mdc.edu/,NA,NA,1,1
University of Miami,www.miami.edu/,1416,0.1851,0,1
Orange Technical College-South Campus,www.orangetechcollege.net/,NA,NA,1,1
Paul Mitchell the School-Jacksonville,paulmitchell.edu/jacksonville,NA,NA,0,1
North Florida College,https://www.nfc.edu/,NA,NA,1,0
University of North Florida,https://www.unf.edu/,1115,0.6227,1,1
Nova Southeastern University,www.nova.edu/,1182,0.7267,0,1
Northwest Florida State College,https://www.nwfsc.edu/,NA,NA,1,1
Orange Technical College,https://www.orangetechcollege.net/,NA,NA,1,1
Palm Beach Atlantic University,www.pba.edu/,1101,0.8832,0,1
Palm Beach State College,www.palmbeachstate.edu/,NA,NA,1,1
Pasco-Hernando State College,https://www.phsc.edu/,NA,NA,1,1
Pensacola State College,www.pensacolastate.edu/,NA,NA,1,1
Pinellas Technical College-Clearwater,www.myptc.edu/,NA,NA,1,1
Polk State College,www.polk.edu/,NA,NA,1,1
Radford M Locklin Technical College,www.locklintech.com/,NA,NA,1,0
Saint Vincent de Paul Regional Seminary,www.svdp.edu/,NA,NA,0,1
Ridge Technical College,www.ridge.edu/,NA,NA,1,1
Ringling College of Art and Design,https://www.ringling.edu/,NA,0.6737,0,1
Robert Morgan Educational Center and Technical College,www.robertmorgantech.net/,NA,NA,1,1
Rollins College,www.rollins.edu/,1304,0.4056,0,1
First Coast Technical College,fctc.edu/,NA,NA,1,1
Saint Leo University,www.saintleo.edu/,NA,0.721,0,0
St Petersburg College,www.spcollege.edu/,NA,NA,1,1
Pinellas Technical College-St. Petersburg,www.myptc.edu/,NA,NA,1,1
Santa Fe College,www.sfcollege.edu/,NA,NA,1,1
Suncoast Technical College,www.sarasotacountyschools.net/suncoasttechnicalcollege,NA,NA,1,1
Seminole State College of Florida,https://www.seminolestate.edu/,NA,NA,1,1
Sheridan Technical College,www.sheridantechnicalcollege.edu/,NA,NA,1,1
St. John Vianney College Seminary,www.sjvcs.edu/,NA,1,0,1
Saint Johns River State College,www.sjrstate.edu/,NA,NA,1,0
South Florida State College,www.southflorida.edu/,NA,NA,1,1
University of South Florida,www.usf.edu/,1235,0.4096,1,1
St. Thomas University,www.stu.edu/,NA,0.994,0,1
Stetson University,https://www.stetson.edu/,1208,0.8643,0,1
Southeastern University,https://www.seu.edu/,NA,0.7429,0,1
Bene's Career Academy,https://www.benes.edu/,NA,NA,0,1
Riveroak Technical College,rtc.suwannee.k12.fl.us/,NA,NA,1,0
Tallahassee Community College,www.tcc.fl.edu/,NA,NA,1,1
Talmudic College of Florida,www.talmudicu.edu/,NA,NA,0,1
The University of Tampa,https://www.ut.edu/,NA,0.4093,0,1
Big Bend Technical College,https://www.bbtc.edu/,NA,NA,1,0
Tom P. Haney Technical College,www.haney.edu/,NA,NA,1,1
Trinity Baptist College,www.tbc.edu/,1007,0.625,0,1
Trinity College of Florida,trinitycollege.edu/,905,0.963,0,1
Valencia College,valenciacollege.edu/,NA,NA,1,1
Warner University,www.warner.edu/academics/undergraduate_programs/admissions/criteria-for-admission/,937,0.4779,0,0
Florida Panhandle Technical College,fptc.edu/,NA,NA,1,0
Webber International University,www.webber.edu/,NA,0.7756,0,0
Rasmussen University-Florida,https://rasmussen.edu/,NA,NA,0,1
University of West Florida,uwf.edu/,1137,0.5687,1,0
Orange Technical College-West Campus,https://www.orangetechcollege.net/campuses/west_campus,NA,NA,1,1
William T McFatter Technical College,www.mcfattertechnicalcollege.edu/,NA,NA,1,1
Orange Technical College-East Campus,https://www.orangetechcollege.net/campuses/east_campus,NA,NA,1,1
Withlacoochee Technical College,www.wtcollege.org/,NA,NA,1,1
Abraham Baldwin Agricultural College,https://www.abac.edu/,994,0.7716,1,0
Agnes Scott College,www.agnesscott.edu/,1296,0.6731,0,1
Interactive College of Technology-Chamblee,www.ict.edu/,NA,NA,0,1
Interactive College of Technology-Morrow,ict.edu/,NA,NA,0,1
Albany Technical College,www.albanytech.edu/,NA,NA,1,1
Albany State University,https://www.asurams.edu/,NA,NA,1,1
Andrew College,www.andrewcollege.edu/,NA,0.5115,0,0
Georgia Career Institute,gci.edu/,NA,NA,0,1
Atlanta Technical College,https://atlantatech.edu/,NA,NA,1,1
Point University,point.edu/,1059,0.6751,0,0
Atlanta Metropolitan State College,https://www.atlm.edu/,NA,NA,1,1
Atlanta's John Marshall Law School,www.johnmarshall.edu/,NA,NA,0,1
Atlanta School of Massage,www.atlantaschoolofmassage.com/,NA,NA,0,1
Clark Atlanta University,www.cau.edu/,NA,0.6463,0,1
Augusta Technical College,www.augustatech.edu/,NA,NA,1,1
Berry College,https://www.berry.edu/,1223,0.6185,0,1
Beulah Heights University,www.beulah.edu/,NA,NA,0,1
Brenau University,www.brenau.edu/,1087,0.8696,0,1
Brewton-Parker College,https://www.bpc.edu/,NA,0.8635,0,0
College of Coastal Georgia,https://www.ccga.edu/,1001,0.9851,1,1
West Georgia Technical College,https://www.westgatech.edu/,NA,NA,1,0
Clayton  State University,www.clayton.edu/,973,0.7059,1,1
Columbia Theological Seminary,www.ctsnet.edu/,NA,NA,0,1
Columbus Technical College,www.columbustech.edu/,NA,NA,1,1
Columbus State University,www.columbusstate.edu/,994,0.9924,1,1
Georgia Northwestern Technical College,www.gntc.edu/,NA,NA,1,1
Covenant College,www.covenant.edu/,1254,0.8176,0,1
Dalton State College,https://www.daltonstate.edu/index.cms,NA,NA,1,1
Pro Way Hair School,www.prowayhairschool.com/,NA,NA,0,1
South University-Savannah,"www.southuniversity.edu/savannah#location=Savannah, GA",NA,NA,0,1
